Gene,IFNa,IFNg,celltype_level,subset
FBP1,-0.857349577,0.075648354,L1,Monocyte
LAP3,0.85586652,1.960071517,L1,Monocyte
CCR1,0.853617505,-0.009458735,L1,Monocyte
SLAMF7,0.851135853,2.96864087,L1,Monocyte
SORL1,-0.851047688,-1.239668532,L1,Monocyte
KCNAB2,-0.849614721,-0.460386892,L1,Monocyte
RGS2,-0.848975375,-1.126115672,L1,Monocyte
ZFP36L1,-0.848062215,-1.691145608,L1,Monocyte
SDS,0.84760022,-0.290903796,L1,Monocyte
RIN2,0.844738008,-0.624057955,L1,Monocyte
CFB,0.843903913,1.620483496,L1,Monocyte
TGFBI,-0.843054615,-1.447872189,L1,Monocyte
MDK,0.836720082,0.36487844,L1,Monocyte
SLC11A1,-0.826490547,-0.967762384,L1,Monocyte
TRAFD1,0.825891062,1.120986794,L1,Monocyte
FTH1,-0.822400591,-1.188346468,L1,Monocyte
LILRB4,0.817586606,0.48455925,L1,Monocyte
KLHDC7B,0.816595827,0.422312722,L1,Monocyte
LMNB1,0.816431887,2.34461365,L1,Monocyte
ACOT9,0.814163621,0.033695329,L1,Monocyte
CGAS,0.81367102,1.000318209,L1,Monocyte
CREG1,0.810917256,0.289286529,L1,Monocyte
IFI30,0.810783679,0.392638891,L1,Monocyte
CHST11,-0.809831564,-0.513577134,L1,Monocyte
HIPK2,-0.809054215,-0.921633293,L1,Monocyte
ADAMDEC1,0.806343292,0.2514907,L1,Monocyte
RNF19B,0.805028138,0.725525127,L1,Monocyte
TLR7,0.801956363,0.942688681,L1,Monocyte
HIF1A,-0.798178537,-1.640118212,L1,Monocyte
POR,-0.791602163,-1.000934934,L1,Monocyte
ATP6AP2,-0.791589393,-0.590476737,L1,Monocyte
SH3BGRL3,-0.789769529,-0.819715671,L1,Monocyte
APOL2,0.787581889,1.934859744,L1,Monocyte
LRP1,-0.783102906,-1.452926326,L1,Monocyte
PARP12,0.772767613,0.544843943,L1,Monocyte
RUFY4,0.772035169,0.763867687,L1,Monocyte
NAPA,0.770649386,0.62160493,L1,Monocyte
MT-ND2,-0.769725218,-0.517824704,L1,Monocyte
CD36,-0.766755672,-1.830529022,L1,Monocyte
KIAA0040,0.764113004,1.426591697,L1,Monocyte
PPDPF,0.762343865,0.083500036,L1,Monocyte
PLEKHO1,0.762219552,1.219726737,L1,Monocyte
CD74,0.761372216,2.727061421,L1,Monocyte
SAMD9L,0.761344914,0.777772977,L1,Monocyte
TFEC,0.760616932,0.723530735,L1,Monocyte
XCR1,0.757129786,-0.564786921,L1,Monocyte
FZD2,0.755650509,1.220419343,L1,Monocyte
CAT,-0.755483293,-0.80620657,L1,Monocyte
ATP2B1,-0.755430018,-0.834131457,L1,Monocyte
ACOD1,0.755087005,1.392333314,L1,Monocyte
ATF5,0.750845775,1.383903788,L1,Monocyte
AIM2,0.741376481,1.615100476,L1,Monocyte
TAP2,0.739615876,0.932831194,L1,Monocyte
TBXAS1,-0.737256706,-0.867551228,L1,Monocyte
GLIPR1,-0.736779705,-1.686113202,L1,Monocyte
PDE1B,-0.731761735,-1.004382937,L1,Monocyte
GRN,0.730007993,0.640964735,L1,Monocyte
APOL1,0.725444112,1.79532654,L1,Monocyte
ITGAX,-0.724110004,-0.347211316,L1,Monocyte
NADK,0.723378226,0.551066418,L1,Monocyte
CD72,0.71788367,0.87385424,L1,Monocyte
CD274,0.716592096,2.532478815,L1,Monocyte
DLG4,-0.716119852,-0.810378722,L1,Monocyte
CYP1B1,-0.716056396,-1.4400751,L1,Monocyte
IRF2,0.715387378,0.547205312,L1,Monocyte
FOS,-0.711707769,-1.946279558,L1,Monocyte
SLC43A2,-0.711685042,-1.133899001,L1,Monocyte
MDM2,0.709301352,0.347294109,L1,Monocyte
ABHD12,0.706858666,0.411309864,L1,Monocyte
AQP9,-0.704941727,-1.749134593,L1,Monocyte
IER3,-0.703433087,-1.504910133,L1,Monocyte
NAB2,-0.702208011,-0.660753781,L1,Monocyte
PLAAT4,0.69228652,3.590033449,L1,Monocyte
ARHGDIB,-0.691811246,-0.827111906,L1,Monocyte
PFDN5,-0.691548118,-0.961024962,L1,Monocyte
LILRA5,0.690022299,0.174781279,L1,Monocyte
DEFB1,0.684943646,0.629997107,L1,Monocyte
DHX58,0.68384235,0.333726553,L1,Monocyte
ANPEP,-0.681592884,-0.024105953,L1,Monocyte
SLC44A1,-0.681025256,-1.119467952,L1,Monocyte
FUCA1,0.669777194,-0.673962146,L1,Monocyte
FUT4,0.668401598,0.369311663,L1,Monocyte
SIGLEC14,0.660971094,0.289434024,L1,Monocyte
NINJ1,0.660695049,0.354272594,L1,Monocyte
CTSD,0.659087725,-0.576867531,L1,Monocyte
MYO1G,0.65615357,0.187569461,L1,Monocyte
FAM20C,-0.65596784,-1.050145312,L1,Monocyte
PALLD,-0.655704192,-1.217247077,L1,Monocyte
RASSF2,-0.654302439,-0.621909893,L1,Monocyte
ANKRD22,0.649960953,2.761347183,L1,Monocyte
MXD1,0.649521267,-0.653456124,L1,Monocyte
FYB1,0.648989046,0.890905328,L1,Monocyte
PPBP,-0.646487021,-0.971911036,L1,Monocyte
CD47,0.639795001,0.488634388,L1,Monocyte
PPT1,-0.637280429,-0.393096623,L1,Monocyte
MNDA,0.63564464,0.348522976,L1,Monocyte
PTGS1,-0.635246418,-0.403819488,L1,Monocyte
PARVG,-0.633242444,-0.337593106,L1,Monocyte
TGM2,-0.632450165,1.431639971,L1,Monocyte
AVPI1,-0.631378594,-0.951750823,L1,Monocyte
CST3,0.630792648,0.641495401,L1,Monocyte
PTPA,0.630283927,0.759648019,L1,Monocyte
APLP2,-0.628947604,-1.391475943,L1,Monocyte
AMPD2,-0.628558206,-0.75478027,L1,Monocyte
CBR1,0.627521179,0.324881955,L1,Monocyte
APMAP,-0.626191919,-0.53463579,L1,Monocyte
SAMHD1,-0.62493427,-0.439687652,L1,Monocyte
LAIR1,0.624821724,-0.447520604,L1,Monocyte
OPTN,0.623496549,1.292802637,L1,Monocyte
ADA2,0.621828161,0.605456002,L1,Monocyte
COTL1,-0.621112035,-0.01782299,L1,Monocyte
ZBED1,0.62014546,0.139465205,L1,Monocyte
KCNC3,-0.61908427,-0.549120704,L1,Monocyte
LST1,-0.618960331,0.499533223,L1,Monocyte
TBC1D8,-0.617210332,-1.199930372,L1,Monocyte
TGOLN2,-0.615590284,-0.592456725,L1,Monocyte
IRF1,0.611618938,2.531815325,L1,Monocyte
ARHGAP9,-0.609355731,-0.608278139,L1,Monocyte
RAC2,-0.608433004,-0.03162662,L1,Monocyte
ETS2,-0.608112053,-0.362282636,L1,Monocyte
STOM,0.605896439,0.89855345,L1,Monocyte
WDFY1,0.605861293,0.839534606,L1,Monocyte
RASA1,-0.603190122,-0.705382176,L1,Monocyte
FBXO6,0.601297584,1.249348778,L1,Monocyte
GIMAP5,0.598343809,0.548564679,L1,Monocyte
CD68,0.591716314,-0.149808393,L1,Monocyte
CD300LB,-0.589281769,-1.460380644,L1,Monocyte
SIGLEC9,-0.585334589,-0.88816475,L1,Monocyte
CD80,0.585005104,0.441229316,L1,Monocyte
KYNU,-0.584967697,-1.164498658,L1,Monocyte
ATXN1,-0.581105157,-0.539197135,L1,Monocyte
ALCAM,-0.577438589,-0.019040631,L1,Monocyte
DOCK5,-0.57685312,-0.715120655,L1,Monocyte
FOSL2,-0.57580524,-0.498256396,L1,Monocyte
ST14,-0.572601189,-0.626771145,L1,Monocyte
NUB1,0.56959318,1.144418445,L1,Monocyte
ARRB2,-0.567652235,-1.049501155,L1,Monocyte
TPP1,-0.562152667,-0.427801303,L1,Monocyte
AHRR,-0.561443007,-0.778403766,L1,Monocyte
ST3GAL5,0.553021689,1.061121052,L1,Monocyte
C2,0.552845245,1.532635935,L1,Monocyte
ZMYND15,-0.552222342,-0.530821963,L1,Monocyte
TMBIM1,0.55027143,0.245158776,L1,Monocyte
SATB1,-0.549678781,-0.792210972,L1,Monocyte
CLEC4E,-0.549316156,-0.398564362,L1,Monocyte
CFD,0.544988193,0.284421329,L1,Monocyte
ARL8A,0.544313208,0.354685384,L1,Monocyte
CUL1,0.542250943,1.217006509,L1,Monocyte
CIR1,0.540815137,0.427566638,L1,Monocyte
IVNS1ABP,-0.538420125,-0.485704806,L1,Monocyte
SQOR,0.535899569,0.998339568,L1,Monocyte
JARID2,-0.53585089,-0.572890116,L1,Monocyte
PARP15,0.533819278,0.294830496,L1,Monocyte
ADGRE2,-0.532003832,-1.139542831,L1,Monocyte
YBX1,-0.531821852,-0.064725063,L1,Monocyte
ANXA1,-0.531771532,-0.812067454,L1,Monocyte
GCNT1,0.53012066,1.74258005,L1,Monocyte
IQGAP2,0.528849856,0.339243756,L1,Monocyte
SEMA4A,0.52810866,0.495609797,L1,Monocyte
TENT4A,0.527901296,0.592882344,L1,Monocyte
LCP1,-0.524621897,-0.054330025,L1,Monocyte
CD82,-0.520898149,-0.886402326,L1,Monocyte
MAN2B1,-0.518487264,-0.323910406,L1,Monocyte
DDIT3,0.511335473,-0.00846183,L1,Monocyte
BTG2,-0.510322244,-0.858533393,L1,Monocyte
SND1,-0.510138623,-0.190109915,L1,Monocyte
BRI3,0.500381359,0.469495667,L1,Monocyte
HCST,-0.499831551,-0.59650041,L1,Monocyte
PSMB9,0.499230588,1.398486301,L1,Monocyte
LAMP1,0.496640358,0.42173615,L1,Monocyte
CD1D,0.495974853,0.590958755,L1,Monocyte
GAPT,-0.490848036,-1.052777027,L1,Monocyte
UBE2Z,0.490578009,0.721780618,L1,Monocyte
PIK3R5,-0.488576912,-1.334773907,L1,Monocyte
TAGAP,0.488054089,1.370552793,L1,Monocyte
GGA2,-0.488003999,-0.857958817,L1,Monocyte
SNRNP200,-0.487933884,-0.38238389,L1,Monocyte
DNASE2,0.487548383,-0.175769353,L1,Monocyte
NUMB,-0.485691963,-0.781177963,L1,Monocyte
IRF2BPL,0.484026108,-0.576081454,L1,Monocyte
MT-ND1,-0.482912196,-0.305259244,L1,Monocyte
STAB1,-0.482236349,-2.556800914,L1,Monocyte
STT3B,-0.480640991,-0.329322522,L1,Monocyte
SLC8A1,0.480422811,1.031696763,L1,Monocyte
TUBGCP2,-0.47896569,-0.565960733,L1,Monocyte
STX11,0.478930608,1.221939065,L1,Monocyte
RAB34,-0.478737885,-0.809721872,L1,Monocyte
ARHGEF3,0.477202969,1.092804277,L1,Monocyte
LTBR,0.472454589,0.395416938,L1,Monocyte
C5AR2,-0.470020551,-1.51154877,L1,Monocyte
HK1,-0.467559311,-0.305967874,L1,Monocyte
NCKAP1L,-0.467168042,-0.480101525,L1,Monocyte
TPCN1,-0.463701095,-0.734204299,L1,Monocyte
FGR,-0.463452101,0.559055806,L1,Monocyte
CSF1R,-0.463058155,-1.177819574,L1,Monocyte
DUSP2,-0.462186356,-0.541771345,L1,Monocyte
ZNRF2,0.459428484,0.942666426,L1,Monocyte
ITGB5,-0.459258611,-0.659049856,L1,Monocyte
TGFBR2,-0.458485793,-0.81984608,L1,Monocyte
ITPR1,-0.457424758,-0.373747296,L1,Monocyte
FOXN2,0.45698086,1.017433094,L1,Monocyte
AXL,0.455051488,0.490503085,L1,Monocyte
APP,-0.451627514,-0.219685395,L1,Monocyte
FPR2,0.451287171,0.572073607,L1,Monocyte
NFAT5,-0.451263324,-0.540132885,L1,Monocyte
XRN1,0.443238937,1.281408752,L1,Monocyte
LFNG,-0.44288451,-0.767815473,L1,Monocyte
SH3BGRL,-0.44178586,-0.435344923,L1,Monocyte
B2M,0.441306317,0.782803755,L1,Monocyte
TMED10,-0.440553561,-0.486135588,L1,Monocyte
PDE4A,-0.439338967,-0.665108203,L1,Monocyte
BTN3A3,0.434277042,0.50420811,L1,Monocyte
SLC7A11,-0.434199938,-1.096652779,L1,Monocyte
ZFP36L2,-0.433904528,-0.506572067,L1,Monocyte
ARHGEF10L,0.433327535,-0.007896219,L1,Monocyte
PLA2G4C,0.432225899,0.522456769,L1,Monocyte
PLOD1,-0.432141556,-0.630330093,L1,Monocyte
CPED1,-0.431350213,-0.689394534,L1,Monocyte
PPM1M,-0.431158856,-0.39309155,L1,Monocyte
MTHFD2,0.42674309,0.954528592,L1,Monocyte
CAB39,-0.426529688,-0.74366258,L1,Monocyte
LILRA6,0.426287307,0.217581765,L1,Monocyte
H1FX,-0.42565727,-1.124018444,L1,Monocyte
TBC1D2,0.424425585,-0.036618098,L1,Monocyte
CTSC,0.423285824,1.614708362,L1,Monocyte
ATM,-0.423254819,-0.263897665,L1,Monocyte
MOB3A,-0.422515449,-0.584634457,L1,Monocyte
SPCS1,-0.42146839,-0.325782417,L1,Monocyte
DRAM1,0.418734095,1.036434377,L1,Monocyte
H3F3A,-0.418512302,-0.498333288,L1,Monocyte
GCH1,0.416830137,1.591938083,L1,Monocyte
RAB13,-0.414161127,-0.546266592,L1,Monocyte
PIM1,0.412614736,1.763767677,L1,Monocyte
HMG20B,-0.410816186,-0.597857973,L1,Monocyte
SUSD1,0.410073236,0.120056329,L1,Monocyte
SDCCAG8,-0.40896336,-0.499888022,L1,Monocyte
TSPAN3,-0.407877729,-1.106930414,L1,Monocyte
IGSF6,0.406543456,0.924527523,L1,Monocyte
EIF4G3,-0.40651249,-0.24682592,L1,Monocyte
IKZF1,-0.406411461,-0.190618773,L1,Monocyte
DENND11,-0.405680286,-0.436859755,L1,Monocyte
CD69,0.405583731,0.560408499,L1,Monocyte
CASP4,0.405312839,1.001803291,L1,Monocyte
DDB2,0.405260643,0.449137983,L1,Monocyte
AGPAT3,0.404643479,0.830299155,L1,Monocyte
CTSZ,0.402217415,0.780831215,L1,Monocyte
TMSB10,0.401003417,1.609012822,L1,Monocyte
GLMP,0.400181351,0.026368443,L1,Monocyte
CEP170,-0.396728832,-0.626001918,L1,Monocyte
FNIP2,0.395756522,0.01485379,L1,Monocyte
METRNL,-0.394007851,-0.952771061,L1,Monocyte
ENG,-0.393775614,-2.242802206,L1,Monocyte
ARHGAP17,0.393726575,0.738673192,L1,Monocyte
BAX,0.392339625,0.442393199,L1,Monocyte
ITPKB,-0.391694801,-0.633283496,L1,Monocyte
SBNO2,0.389740021,1.060147081,L1,Monocyte
CTSH,0.38957947,1.039672583,L1,Monocyte
TACC1,-0.388379974,-0.639395913,L1,Monocyte
WBP1L,-0.387870866,-0.743773221,L1,Monocyte
IER5,0.385033823,-0.321532617,L1,Monocyte
ZNF106,-0.38489724,-0.388296931,L1,Monocyte
WIPF1,0.384165322,-0.760234255,L1,Monocyte
AMDHD2,0.383931965,0.25246883,L1,Monocyte
PLA2G7,0.383028087,-1.456670688,L1,Monocyte
SNX20,0.381771649,1.211827289,L1,Monocyte
ANXA11,-0.380969052,-0.380098269,L1,Monocyte
CHD3,-0.37780873,-0.716715061,L1,Monocyte
ANXA2,0.37778914,0.323663216,L1,Monocyte
CPNE1,-0.377124817,-0.277667609,L1,Monocyte
CYBA,0.375649042,0.389181139,L1,Monocyte
STAT1,0.372932807,1.207941753,L1,Monocyte
HPS5,0.370263637,0.780617349,L1,Monocyte
P2RX1,-0.37013271,-0.357666994,L1,Monocyte
RAB39A,0.366998793,0.683920307,L1,Monocyte
TRANK1,0.366916258,1.039996253,L1,Monocyte
TRPS1,-0.366720206,-1.0123136,L1,Monocyte
IDH1,0.366633123,0.418171073,L1,Monocyte
ITGB1,-0.366205453,-0.424992366,L1,Monocyte
STX3,0.365718929,0.669217978,L1,Monocyte
GANAB,-0.364565948,-0.227046438,L1,Monocyte
ADAM9,-0.364340265,-1.029600865,L1,Monocyte
IL12RB1,0.364146815,0.651441486,L1,Monocyte
IER5L,-0.362366231,-1.141968144,L1,Monocyte
LMNA,-0.359024111,-0.787595326,L1,Monocyte
RNH1,0.358876345,0.888613545,L1,Monocyte
AKT1S1,0.356771142,0.647198288,L1,Monocyte
DAP,-0.356523832,-0.265778377,L1,Monocyte
RAB5IF,0.356325944,0.740910332,L1,Monocyte
IL15RA,0.355810737,1.051496262,L1,Monocyte
MIIP,0.351756907,0.641997085,L1,Monocyte
SKAP2,-0.350374613,0.052229423,L1,Monocyte
IL27,0.348226915,0.606228042,L1,Monocyte
FAM20A,0.347185917,0.56464641,L1,Monocyte
GSAP,0.345245957,0.820968403,L1,Monocyte
SEMA6B,0.34401814,-1.494596991,L1,Monocyte
ADI1,-0.343515277,-0.603288228,L1,Monocyte
ITGAV,-0.342656068,-0.60495899,L1,Monocyte
DGKA,-0.342649966,-0.781889559,L1,Monocyte
ATG3,0.341255557,0.806474461,L1,Monocyte
RSPH3,-0.340875035,-0.461489154,L1,Monocyte
CD40,0.340407887,1.929790773,L1,Monocyte
MAP2K3,-0.339712481,-0.671432015,L1,Monocyte
DUSP1,-0.339679765,-0.918809024,L1,Monocyte
TRIP6,0.339509199,-0.043201329,L1,Monocyte
SERINC1,-0.339357453,-0.621079052,L1,Monocyte
PSMB10,0.337326866,1.256533876,L1,Monocyte
GNA15,-0.335687031,-0.614808212,L1,Monocyte
ARHGAP26,-0.335399051,-1.045600501,L1,Monocyte
PRDX1,0.335184659,0.798796285,L1,Monocyte
PSMA4,0.335039394,0.769288412,L1,Monocyte
ZNF219,-0.334461181,-0.525575064,L1,Monocyte
WARS,0.333414328,3.095312009,L1,Monocyte
ARHGEF11,0.33223612,0.243438516,L1,Monocyte
TNS1,-0.331263469,-0.442486318,L1,Monocyte
SLA,-0.330873979,-0.719253858,L1,Monocyte
PPP1CB,-0.328475064,-0.537136505,L1,Monocyte
NPL,0.327328101,-0.943724859,L1,Monocyte
FAM13A,-0.326554328,-0.805393605,L1,Monocyte
CD99,0.32647429,-0.759103593,L1,Monocyte
ACP5,-0.324748586,-0.459435622,L1,Monocyte
MVP,0.324442583,0.760687177,L1,Monocyte
PPARD,-0.323676486,-0.574483409,L1,Monocyte
CALM2,-0.322275945,0.014286272,L1,Monocyte
MEF2C,-0.32171289,-0.506583272,L1,Monocyte
SCPEP1,0.319271951,0.896895079,L1,Monocyte
FCER1G,0.319126107,0.529199863,L1,Monocyte
REL,-0.316341155,-0.86482627,L1,Monocyte
TNFRSF11A,-0.315673916,-1.280699472,L1,Monocyte
CTDSP1,-0.315146831,-0.583198607,L1,Monocyte
SEC62,-0.31480492,-0.838238555,L1,Monocyte
NLRC4,-0.313830941,-0.804467615,L1,Monocyte
SELPLG,0.311758421,1.308963428,L1,Monocyte
LYZ,-0.311689158,1.180236336,L1,Monocyte
ST3GAL2,-0.309581226,-0.806723814,L1,Monocyte
B4GALT5,0.309116973,0.964596459,L1,Monocyte
NDUFV1,-0.308168755,-0.188351704,L1,Monocyte
MX2,0.307746116,-0.789414571,L1,Monocyte
NLRC5,0.306961394,0.845774427,L1,Monocyte
VAMP8,-0.306282395,0.472619535,L1,Monocyte
MEF2D,-0.305367394,-0.826547124,L1,Monocyte
FHL3,-0.304448801,-0.691548079,L1,Monocyte
NIBAN1,0.304304599,0.450040151,L1,Monocyte
RHOU,-0.303717144,0.837025469,L1,Monocyte
CAST,0.303387846,0.772723082,L1,Monocyte
OGFRL1,-0.302603529,-0.917534351,L1,Monocyte
SFT2D2,-0.3025339,0.837699039,L1,Monocyte
CCRL2,0.302528611,0.487341693,L1,Monocyte
NUMA1,-0.302102389,-0.709779465,L1,Monocyte
CIITA,-0.300734629,1.406788323,L1,Monocyte
FGD4,-0.300145479,-0.733058856,L1,Monocyte
GAS6,0.298932731,0.588038565,L1,Monocyte
SLC15A4,0.298880651,0.809542692,L1,Monocyte
PLEK,0.298763384,0.881006288,L1,Monocyte
HCLS1,-0.29874371,-0.526253363,L1,Monocyte
NRP1,-0.297640952,-0.676291898,L1,Monocyte
EMP1,0.295426566,-0.74313867,L1,Monocyte
HGSNAT,-0.293045279,-0.437419458,L1,Monocyte
TANK,0.292347263,0.42529445,L1,Monocyte
CAMK1,-0.289730198,-0.845902007,L1,Monocyte
TAPBP,0.288451453,0.842134504,L1,Monocyte
IL18BP,-0.287796176,1.592498037,L1,Monocyte
SOCS1,0.287686494,4.058240221,L1,Monocyte
SRA1,-0.283120904,-0.632661529,L1,Monocyte
SLC20A1,0.282852981,0.621922455,L1,Monocyte
UBE2D1,0.281840174,0.383855777,L1,Monocyte
CDCP1,-0.281743414,0.648542367,L1,Monocyte
APBB3,-0.281029272,-1.077495609,L1,Monocyte
RNF149,-0.280841576,0.721639637,L1,Monocyte
PDCD1LG2,0.277883862,1.11256011,L1,Monocyte
PAPSS1,-0.276840656,-0.526872069,L1,Monocyte
NUCB1,0.27659488,1.031024967,L1,Monocyte
RCBTB2,-0.275196792,-0.945129903,L1,Monocyte
S100A6,0.274244693,1.005786172,L1,Monocyte
WNK1,-0.273257139,-0.434831619,L1,Monocyte
RAB12,0.272582577,0.477817825,L1,Monocyte
JAKMIP2,-0.271011712,-1.335489402,L1,Monocyte
CLEC4A,-0.268089626,-0.811923521,L1,Monocyte
GLRX,0.267982129,0.532217225,L1,Monocyte
HSPA8,0.266513568,1.33452436,L1,Monocyte
GGA1,-0.265486846,-0.58665665,L1,Monocyte
TNFAIP2,0.264128363,1.547647329,L1,Monocyte
KDM1B,0.262808162,0.942947763,L1,Monocyte
IGFLR1,-0.258361022,0.489488863,L1,Monocyte
SEPTIN4,0.257552345,1.477811005,L1,Monocyte
C5AR1,-0.257298478,-1.988396691,L1,Monocyte
FMN1,-0.256270756,-0.826862362,L1,Monocyte
BTN3A1,0.254342177,0.517530585,L1,Monocyte
HOMER3,-0.252489108,-1.003201767,L1,Monocyte
ASGR2,0.252422962,0.5276325,L1,Monocyte
BAZ2B,-0.251081205,-0.577740463,L1,Monocyte
IL15,0.250593662,0.451354404,L1,Monocyte
LIMD1,-0.247012947,0.681558153,L1,Monocyte
MACF1,-0.246837994,-0.443291643,L1,Monocyte
FOXP1,-0.245784987,-0.46775927,L1,Monocyte
PLD3,-0.245753637,-1.252943831,L1,Monocyte
PTTG1IP,0.245118906,0.442149739,L1,Monocyte
PGPEP1,-0.24313808,-0.405217665,L1,Monocyte
LACTB,0.242747649,0.539672943,L1,Monocyte
EPB41L3,-0.242727711,-0.453447826,L1,Monocyte
PSMF1,0.242398847,0.690232718,L1,Monocyte
ADAM10,-0.242182104,-0.490560863,L1,Monocyte
GBP2,0.240105016,2.037893395,L1,Monocyte
BLOC1S1,0.237656104,0.570465831,L1,Monocyte
HERPUD1,-0.237468609,0.631532158,L1,Monocyte
OAZ2,-0.236016754,-0.868076173,L1,Monocyte
DCK,0.233565648,0.776370952,L1,Monocyte
RIPK2,0.231071174,0.587345042,L1,Monocyte
PSTPIP2,-0.231028637,1.594678914,L1,Monocyte
CNDP2,0.229556325,1.227975081,L1,Monocyte
TET2,-0.229270967,-0.576508243,L1,Monocyte
NISCH,-0.227981926,-0.59504503,L1,Monocyte
FOXO3,-0.227494482,-0.681163772,L1,Monocyte
DOK2,-0.225659891,-0.443081734,L1,Monocyte
RABGGTA,0.22240047,0.473182984,L1,Monocyte
TRIB1,-0.219254436,-0.436307556,L1,Monocyte
PALM2-AKAP2,0.219021376,1.593498023,L1,Monocyte
DTNBP1,0.212560644,0.390911117,L1,Monocyte
CRYL1,-0.212102273,-0.540646231,L1,Monocyte
DNPEP,0.21064514,0.526803545,L1,Monocyte
SLC12A7,0.209947204,0.570107531,L1,Monocyte
VOPP1,0.207457847,1.118790229,L1,Monocyte
PFKP,0.205508169,1.021357373,L1,Monocyte
TTYH2,-0.205419831,-0.532960227,L1,Monocyte
GALC,-0.205007414,-0.663898137,L1,Monocyte
RAPGEF2,0.204813409,1.105060078,L1,Monocyte
WDTC1,-0.204347467,-0.70181952,L1,Monocyte
CD14,0.20218381,-2.978128748,L1,Monocyte
TTYH3,0.197052481,-1.074564373,L1,Monocyte
SFMBT2,-0.196254229,0.762691873,L1,Monocyte
TAGLN,0.195677584,0.441095678,L1,Monocyte
APOL6,0.195556853,1.507254945,L1,Monocyte
ARNTL2,0.19264742,0.76219437,L1,Monocyte
H1F0,-0.192392878,-1.172320887,L1,Monocyte
ASCL2,0.19034408,1.272386554,L1,Monocyte
PRRG4,0.189699039,0.443851424,L1,Monocyte
SERPINA1,0.189469457,1.212830563,L1,Monocyte
PLPPR2,-0.187849942,-0.790153627,L1,Monocyte
PNPLA6,-0.187350333,-0.474341915,L1,Monocyte
RUFY3,0.185599944,0.70943266,L1,Monocyte
GPR162,-0.184959338,-0.726938933,L1,Monocyte
NCOR1,-0.184957519,-0.471027872,L1,Monocyte
CCDC88A,-0.184535452,-0.617307321,L1,Monocyte
RNF130,-0.184522873,-0.545697588,L1,Monocyte
PPA1,0.184387081,0.713506054,L1,Monocyte
DESI1,0.184140743,0.419694065,L1,Monocyte
TBC1D1,0.183820091,0.761164615,L1,Monocyte
TIMP1,0.183162652,-1.101770263,L1,Monocyte
CEBPD,-0.182579207,-1.178151059,L1,Monocyte
MAP4,0.182017413,0.612632965,L1,Monocyte
AKIRIN2,0.18131677,0.555730816,L1,Monocyte
DMXL2,-0.180130035,-0.835164047,L1,Monocyte
PHC2,-0.179578322,-0.448976504,L1,Monocyte
CEPT1,0.178979503,-0.408496592,L1,Monocyte
CREM,-0.178652904,-0.59723648,L1,Monocyte
SASH1,0.177520031,0.557967213,L1,Monocyte
GASK1B,-0.177100218,-0.89143022,L1,Monocyte
TLR8,0.176240391,0.458240894,L1,Monocyte
PRR5L,0.174932964,0.799226362,L1,Monocyte
MCOLN1,0.174545666,-0.494105811,L1,Monocyte
EEPD1,-0.173467409,-1.180221401,L1,Monocyte
LPCAT2,-0.173129808,0.707419012,L1,Monocyte
ERF,-0.172785836,-0.387803909,L1,Monocyte
FCGR3A,0.170195057,-0.939733873,L1,Monocyte
FRRS1,0.169662851,0.45658024,L1,Monocyte
FAM241A,0.169612189,1.263606867,L1,Monocyte
SUSD6,0.169278546,0.492831752,L1,Monocyte
DECR1,0.169186633,0.51523101,L1,Monocyte
ALAS1,0.16904453,0.602768541,L1,Monocyte
GM2A,0.169032414,1.596454496,L1,Monocyte
TDP2,0.168965216,-0.467524047,L1,Monocyte
SWAP70,-0.168341489,-0.83537311,L1,Monocyte
RALB,0.167647266,0.717799494,L1,Monocyte
PER1,-0.167185868,-0.448801794,L1,Monocyte
WDFY3,-0.165290177,-0.347919301,L1,Monocyte
RGS3,0.165273819,0.592178118,L1,Monocyte
PMP22,0.165163777,-0.501199008,L1,Monocyte
ZMYM2,-0.163502187,-0.482959533,L1,Monocyte
HELB,0.161009409,0.679030366,L1,Monocyte
ZNF331,-0.160849265,-0.419350119,L1,Monocyte
AHR,0.160537153,-0.987715555,L1,Monocyte
CASP10,0.159799265,0.646042093,L1,Monocyte
SLC36A1,0.159798139,-0.458527709,L1,Monocyte
IGF2R,-0.159106483,0.77601485,L1,Monocyte
LEPROTL1,0.159102891,0.561602776,L1,Monocyte
DEF6,-0.158724066,-0.404912232,L1,Monocyte
LBR,-0.158449101,-0.362172919,L1,Monocyte
CASP7,0.157638629,0.500280499,L1,Monocyte
RANGAP1,0.15760651,0.345846961,L1,Monocyte
CCDC50,0.156983002,0.588598079,L1,Monocyte
NCF4,0.155802697,0.422701978,L1,Monocyte
COMT,-0.155652728,-0.521962322,L1,Monocyte
ABCA1,-0.154496565,-0.779835993,L1,Monocyte
ICAM1,0.153960883,0.684249671,L1,Monocyte
CSF2RB,0.15331426,1.529123764,L1,Monocyte
ARHGAP18,-0.152967116,-0.454972913,L1,Monocyte
RMC1,0.151550266,0.520930133,L1,Monocyte
NEK6,-0.151168504,-0.680226555,L1,Monocyte
SEMA4D,-0.14949628,0.807487116,L1,Monocyte
SGPL1,-0.149482054,-0.729506448,L1,Monocyte
TNFRSF14,0.149221349,0.407563223,L1,Monocyte
LPGAT1,-0.14874425,0.770725745,L1,Monocyte
BAZ1A,0.148139343,0.748006853,L1,Monocyte
